S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1.0,JITENDRA KUMAR DOHARE,Samajwadi Party,489358,1389,490747,47.47
2.0,DR RAM SHANKAR KATHERIA,Bharatiya Janata Party,430922,1406,432328,41.82
3.0,SARIKA SINGH BAGHEL,Bahujan Samaj Party,96253,288,96541,9.34
4.0,SUNIL SHANKWAR ADVOCATE,Independent,2954,9,2963,0.29
5.0,MULAYAM SINGH,Independent,1688,20,1708,0.17
6.0,BHUVNESH KUMARI,Samyak Party,1648,9,1657,0.16
7.0,VIVEK RAJ,Janta Samajwadi Party (Vivek Raj),1569,5,1574,0.15
8.0,NOTA,None of the Above,6229,37,6266,0.61
,Total,,1030621,3163,1033784,
