S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1.0,CHANDRASHEKHAR,Aazad Samaj Party (Kanshi Ram),511812,740,512552,51.19
2.0,OM KUMAR,Bharatiya Janata Party,359751,1328,361079,36.06
3.0,MANOJ KUMAR,Samajwadi Party,102104,270,102374,10.22
4.0,SURENDRA PAL SINGH,Bahujan Samaj Party,13212,60,13272,1.33
5.0,JOGENDRA,Independent,4509,9,4518,0.45
6.0,SANJEEV KUMAR,Independent,2195,6,2201,0.22
7.0,NOTA,None of the Above,5287,20,5307,0.53
,Total,,998870,2433,1001303,
